vectorizer,dim_reduction,n_comp,K,collapsed,alg,CHI,DBI,SIL,CV_COHERENCE,NPMI_COHERENCE,top_keywords,rank_SIL,rank_CHI,rank_DBI,rank_CV,rank_NPMI,rank_total
allenai/scibert_scivocab_uncased,UMAP,10,6,False,KMeans,129.34922790527344,1.0681005173154685,0.465827077627182,0.42073043376860514,-0.342013412878796,"{0: ['quantum simulation', 'quantum computer', 'superconducting circuit', 'non hermitian'], 1: ['charge excitation', 'collective excitation', 'quantum spin liquid', 'spin nematic'], 2: ['ambient pressure', 'cu dope', 'electronic structure', 'superconducting transition temperature'], 3: ['mean field', 'quantum geometry', 'ph interaction', 'dipole superfluids'], 4: ['charge order', 'unconventional superconductivity', 'transition metal', 'inversion symmetry'], 5: ['majorana zero mode', 'zero energy', 'cooper pair', 'edge state']}",101.0,62.0,44.0,194.0,269.0,670.0
tfidf,UMAP,15,10,False,KMeans,93.4983139038086,1.0469253514428576,0.5028324723243713,0.3994077498841039,-0.294763022369114,"{0: ['quantum simulator', 'quantum computer', 'quantum simulation', 'superconducting quantum'], 1: ['charge density wave', 'quantum material', 'charge order', 'inversion symmetry'], 2: ['triplet superconductivity', 'quantum spin liquid', 'zeeman field', 'charge excitation'], 3: ['time reversal symmetry', 'quantum criticality', 'heavy fermion', 'reversal symmetry break'], 4: ['quantum circuit', 'edge burst', 'nontrivial topology', 'non abelian'], 5: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 6: ['hubbard model', 'fermi liquid', 'mott insulator', 'high temperature superconductivity'], 7: ['high pressure', 'superconducting transition temperature', 'charge order', 'ambient pressure'], 8: ['vortex lattice', 'superconducting diode effect', 'electromagnetic field', 'type ii'], 9: ['moir bulk', 'moir superlattices', 'orbital magnetism', 'tight bind']}",32.0,232.0,24.0,259.0,125.0,672.0
tfidf,UMAP,15,12,False,Agglomerative,87.726806640625,1.0971569469792168,0.48842599987983704,0.4530297695582623,-0.30260929622811644,"{0: ['charge density wave', 'kagome metal', 'density wave cdw', 'cdw transition'], 1: ['collective excitation', 'quantum spin liquid', 'charge excitation', 'cooper pair'], 2: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 3: ['time reversal symmetry', 'reversal symmetry break', 'disorder induce', 'unconventional superconductivity'], 4: ['mean field', 'quantum criticality', 'ph interaction', 'repulsive interaction'], 5: ['high pressure', 'superconducting transition temperature', 'ambient pressure', 'electronic structure'], 6: ['triplet superconductivity', 'zeeman field', 'spin triplet', 'quantum wire'], 7: ['moir bulk', 'orbital magnetism', 'moir superlattices', 'tight bind'], 8: ['vortex lattice', 'electromagnetic field', 'washboard potential', 'vortex dynamic'], 9: ['van der waals', '1t ta', 'inversion symmetry', 'high quality'], 10: ['superconducting circuit', 'quantum circuit', 'edge burst', 'green function'], 11: ['quantum simulator', 'quantum simulation', 'digital quantum', 'fermi hubbard model']}",49.0,265.0,88.0,117.0,154.0,673.0
tfidf,UMAP,10,8,False,Agglomerative,96.51512145996094,1.076784009788602,0.5105968117713928,0.4427336446306403,-0.33372651058243175,"{0: ['charge density wave', 'time reversal symmetry', 'quantum material', 'quantum state'], 1: ['quantum simulator', 'non hermitian', 'superconducting circuit', 'quantum simulation'], 2: ['hubbard model', 'quantum criticality', 'mott insulator', 'mean field'], 3: ['vortex lattice', 'superconducting diode effect', 'electromagnetic field', 'type ii'], 4: ['moir bulk', 'orbital magnetism', 'moir superlattices', 'tight bind'], 5: ['high pressure', 'electronic structure', 'high temperature superconductivity', 'charge order'], 6: ['triplet superconductivity', 'quantum spin liquid', 'zeeman field', 'charge excitation'], 7: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle']}",20.0,216.0,56.0,137.0,247.0,676.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,5,False,FCM,152.50904846191406,1.2174256464323914,0.5044610500335693,0.4256010201007726,-0.31461227389969515,"{0: ['charge order', 'charge density wave', 'high pressure', 'room temperature'], 1: ['hubbard model', 'fermi liquid', 'mott insulator', 'quantum criticality'], 2: ['1t ta', 'heavy fermion', 'van der waals', 'fermi level'], 3: ['topological superconductivity', 'majorana zero mode', 'josephson junction', 'zero energy'], 4: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer']}",24.0,12.0,273.0,178.0,193.0,680.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,7,False,FCM,144.0298309326172,1.1753216642915636,0.5011455416679382,0.4217921558702282,-0.32542145562010455,"{0: ['high pressure', 'superconducting property', 'ambient pressure', 'cu dope'], 1: ['hubbard model', 'quantum criticality', 'repulsive interaction', 'mott insulator'], 2: ['quantum spin liquid', 'spin triplet', 'dipole superfluids', 'washboard potential'], 3: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 4: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 5: ['kagome metal', 'density wave cdw', 'pair density wave', 'kagome lattice'], 6: ['1t ta', 'heavy fermion', 'van der waals', 'fermi level']}",34.0,24.0,216.0,189.0,222.0,685.0
tfidf,UMAP,5,9,False,KMeans,108.833984375,0.9869559690376113,0.4149063229560852,0.4165416783370954,-0.28350349023889776,"{0: ['quantum simulator', 'superconducting circuit', 'quantum simulation', 'quantum computer'], 1: ['charge density wave', 'kagome metal', 'quantum material', 'inversion symmetry'], 2: ['hubbard model', 'mean field', 'quantum criticality', 'mott insulator'], 3: ['time reversal symmetry', 'heavy fermion', 'reversal symmetry break', 'disorder induce'], 4: ['vortex lattice', 'superconducting diode effect', 'electromagnetic field', 'type ii'], 5: ['high pressure', 'superconducting transition temperature', 'ambient pressure', 'electron phonon couple'], 6: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 7: ['triplet superconductivity', 'quantum spin liquid', 'charge excitation', 'zeeman field'], 8: ['moir bulk', 'orbital magnetism', 'moir superlattices', 'tight bind']}",225.0,148.0,9.0,208.0,105.0,695.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,9,False,KMeans,140.22146606445312,1.172182144736148,0.37121742963790894,0.4579225050509368,-0.2432049712639608,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 1: ['quantum spin liquid', 'washboard potential', 'quantum material', 'phase matter'], 2: ['triplet superconductivity', 'spin triplet', 'time reversal symmetry', 'finite momentum'], 3: ['flat band', '1t ta', 'heavy fermion', 'unconventional superconductivity'], 4: ['high pressure', 'room temperature', 'nickelate la ni', 'cu dope'], 5: ['charge order', 'kagome metal', 'pair density wave', 'charge excitation'], 6: ['ph interaction', 'ambient pressure', 'phason damp', 'fundamental constant'], 7: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 8: ['quantum criticality', 'repulsive interaction', 'mott insulator', 'pair mechanism']}",305.0,29.0,211.0,103.0,54.0,702.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,6,False,Agglomerative,130.06214904785156,1.023411834293858,0.4778772294521332,0.37622600625722297,-0.32254700304661355,"{0: ['josephson junction', 'topological superconductivity', 'zero energy', 'majorana zero mode'], 1: ['charge order', 'charge density wave', 'superconducting state', 'high pressure'], 2: ['flat band', 'quantum material', '1t ta', 'unconventional superconductivity'], 3: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 4: ['hubbard model', 'quantum criticality', 'repulsive interaction', 'unconventional superconductivity'], 5: ['high superconductors', 'deep learning', 'chemical composition', 'electronic band structure']}",75.0,59.0,20.0,334.0,214.0,702.0
tfidf,UMAP,10,8,False,FCM,99.76824188232422,1.0768421484223698,0.5115805268287659,0.4192707310750379,-0.33118348016126054,"{0: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 1: ['moir bulk', 'moir superlattices', 'orbital magnetism', 'tight bind'], 2: ['charge density wave', 'kagome metal', 'time reversal symmetry', 'quantum material'], 3: ['van der waals', 'vortex lattice', 'superconducting diode effect', 'electromagnetic field'], 4: ['triplet superconductivity', 'quantum spin liquid', 'charge excitation', 'zeeman field'], 5: ['hubbard model', 'quantum criticality', 'mott insulator', 'high temperature superconductivity'], 6: ['quantum simulator', 'non hermitian', 'superconducting circuit', 'quantum simulation'], 7: ['high pressure', 'electronic structure', 'superconducting transition temperature', 'ambient pressure']}",19.0,197.0,57.0,197.0,241.0,711.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,9,False,KMeans,133.06460571289062,1.0854821378731971,0.5200541615486145,0.40982507301302956,-0.36747508008605806,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 1: ['washboard potential', 'quantum material', 'superconducting circuit', 'light induce'], 2: ['quantum spin liquid', 'liquid crystal', 'fermi surface', 'finite momentum'], 3: ['band structure', '1t ta', 'heavy fermion', 'unconventional superconductivity'], 4: ['high pressure', 'room temperature', 'superconducting transition temperature', 'superconducting property'], 5: ['kagome metal', 'density wave cdw', 'kagome lattice', 'critical field'], 6: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 7: ['critical temperature', 'time reversal symmetry', 'josephson junction', 'vortex lattice'], 8: ['repulsive interaction', 'mott insulator', 'unconventional superconductivity', 'pair mechanism']}",6.0,52.0,66.0,226.0,366.0,716.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,12,False,Agglomerative,115.48152160644531,1.0543495688334998,0.5184504985809326,0.39669290846035016,-0.34573312388394367,"{0: ['quantum criticality', 'time reversal symmetry', 'critical temperature', 'non abelian quantum'], 1: ['high pressure', 'cu dope', 'electronic structure', 'strongly correlate'], 2: ['hubbard model', 'repulsive interaction', 'mott insulator', 'pair mechanism'], 3: ['kagome metal', 'charge density wave', 'cdw transition', 'kagome superconductors'], 4: ['electron phonon', 'ph interaction', 'organic conductor', 'superconducting property'], 5: ['flat band', 'band structure', '1t ta', 'quantum material'], 6: ['washboard potential', 'quantum material', 'photonic structure', 'light induce'], 7: ['critical parameter', 'dark spin', 'longitudinal magnetoresistance', 'nv center diamond'], 8: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 9: ['quantum spin liquid', 'triplet superconductivity', 'zeeman field', 'spin triplet'], 10: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 11: ['vortex entry', 'flux pump', 'fese film', 'inversion symmetry']}",9.0,123.0,31.0,271.0,283.0,717.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,10,3,False,KMeans,143.00729370117188,1.2214663474579102,0.45476341247558594,0.4584998904574771,-0.3143224211362275,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'superconducting circuit'], 1: ['charge order', 'critical temperature', 'hubbard model', 'charge density wave'], 2: ['topological superconductivity', 'zero energy', 'majorana zero mode', 'quantum material']}",125.0,27.0,277.0,101.0,189.0,719.0
tfidf,UMAP,15,11,False,Agglomerative,82.87310791015625,1.1451644509611354,0.4701867997646332,0.46607999372610975,-0.2781724260335726,"{0: ['quantum simulator', 'superconducting circuit', 'quantum simulation', 'quantum computer'], 1: ['charge density wave', 'kagome metal', 'density wave cdw', 'cdw transition'], 2: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 3: ['time reversal symmetry', 'heavy fermion', 'reversal symmetry break', 'disorder induce'], 4: ['collective excitation', 'quantum spin liquid', 'charge excitation', 'afm state'], 5: ['high pressure', 'superconducting transition temperature', 'ambient pressure', 'electronic structure'], 6: ['triplet superconductivity', 'zeeman field', 'spin triplet', 'quantum wire'], 7: ['moir bulk', 'orbital magnetism', 'moir superlattices', 'tight bind'], 8: ['vortex lattice', 'electromagnetic field', 'type ii', 'washboard potential'], 9: ['van der waals', '1t ta', 'inversion symmetry', 'high quality'], 10: ['mean field', 'quantum criticality', 'ph interaction', 'repulsive interaction']}",89.0,285.0,170.0,86.0,90.0,720.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,7,False,FCM,138.3448944091797,1.2403169385960613,0.3996398150920868,0.4722213824496197,-0.25299525242587617,"{0: ['electron phonon', 'room temperature', 'ph interaction', 'organic conductor'], 1: ['hubbard model', 'mott insulator', 'repulsive interaction', 'matrix renormalization group'], 2: ['charge order', 'kagome metal', 'high pressure', 'nickelate la ni'], 3: ['triplet superconductivity', 'spin triplet', 'finite momentum', 'josephson junction'], 4: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 5: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 6: ['1t ta', 'heavy fermion', 'van der waals', 'fermi level']}",258.0,33.0,293.0,77.0,61.0,722.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,8,False,KMeans,134.0100555419922,1.1624157844898784,0.51353919506073,0.4110562925149246,-0.3331767896165332,"{0: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 1: ['washboard potential', 'quasi particle', 'superconducting circuit', 'light induce'], 2: ['hubbard model', 'quantum spin liquid', 'spin triplet', 'fermi liquid'], 3: ['unconventional superconductivity', '1t ta', 'quantum material', 'heavy fermion'], 4: ['high pressure', 'room temperature', 'superconducting transition temperature', 'superconducting property'], 5: ['kagome metal', 'density wave cdw', 'kagome lattice', 'critical field'], 6: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 7: ['quantum criticality', 'vortex lattice', 'non abelian quantum', 'josephson junction']}",13.0,51.0,194.0,224.0,246.0,728.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,3,False,Agglomerative,88.69377136230469,0.6507238548091279,0.43449750542640686,0.40347097201334775,-0.22880350972502725,"{0: ['magnetic field', 'flat band', 'strongly correlate', 'critical temperature'], 1: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 2: ['deep learning', 'high superconductors', 'chemical composition', 'electronic band structure']}",175.0,258.0,3.0,247.0,46.0,729.0
tfidf,UMAP,5,11,False,KMeans,111.01486206054688,0.9933427039617316,0.39814332127571106,0.4113905757983509,-0.2834908606173565,"{0: ['quantum simulator', 'quantum computer', 'quantum simulation', 'superconducting quantum'], 1: ['charge density wave', 'kagome metal', 'quantum material', 'inversion symmetry'], 2: ['cooper pair', 'non thermal', 'zhang rice', 'magnetic order'], 3: ['time reversal symmetry', 'heavy fermion', 'reversal symmetry break', 'disorder induce'], 4: ['vortex lattice', 'superconducting diode effect', 'electromagnetic field', 'type ii'], 5: ['high pressure', 'superconducting transition temperature', 'ambient pressure', 'electron phonon couple'], 6: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 7: ['triplet superconductivity', 'quantum spin liquid', 'spin orbit', 'charge excitation'], 8: ['moir bulk', 'moir superlattices', 'orbital magnetism', 'tight bind'], 9: ['quantum criticality', 'mott insulator', 'ph interaction', 'repulsive interaction'], 10: ['quantum processor', 'quantum circuit', 'edge burst', 'nontrivial topology']}",260.0,141.0,11.0,222.0,104.0,738.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,11,False,KMeans,116.14368438720703,1.150048153737991,0.48457396030426025,0.39036244193828956,-0.2790935600079567,"{0: ['quantum simulator', 'quantum simulation', 'quantum computer', 'digital quantum'], 1: ['dirac like', 'overdoped regime', 'strongly drive', 'ionic displacement'], 2: ['quantum spin liquid', 'fermi surface', 'finite momentum', 'spin ice'], 3: ['band structure', '1t ta', 'heavy fermion', 'unconventional superconductivity'], 4: ['high pressure', 'room temperature', 'superconducting transition temperature', 'superconducting property'], 5: ['kagome metal', 'superconducting state', 'density wave cdw', 'kagome lattice'], 6: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 7: ['vortex lattice', 'quantum wire', 'dipole superfluids', 'critical temperature'], 8: ['repulsive interaction', 'mott insulator', 'unconventional superconductivity', 'pair mechanism'], 9: ['liquid crystal', 'quantum material', 'electron photon', 'correlated quantum'], 10: ['washboard potential', 'superconducting circuit', 'bosonic kitaev chain', 'driven dissipative']}",55.0,122.0,175.0,296.0,93.0,741.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,6,False,FCM,148.32020568847656,1.1525993370259802,0.39675331115722656,0.45779320769143816,-0.3113964879799324,"{0: ['high pressure', 'room temperature', 'superconducting transition temperature', 'ambient pressure'], 1: ['hubbard model', 'mott insulator', 'quantum criticality', 'repulsive interaction'], 2: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 3: ['kagome metal', 'normal state', 'vortex lattice', 'order parameter'], 4: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 5: ['quantum material', '1t ta', 'heavy fermion', 'van der waals']}",263.0,16.0,181.0,104.0,181.0,745.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,5,10,False,KMeans,132.1759796142578,1.158142204759191,0.34673213958740234,0.45643836423118317,-0.24897742887067809,"{0: ['quantum simulator', 'quantum simulation', 'quantum computer', 'digital quantum'], 1: ['higgs mode', 'quantum material', 'optical excitation', 'light induce'], 2: ['triplet superconductivity', 'zeeman field', 'spin triplet', 'josephson junction'], 3: ['flat band', '1t ta', 'heavy fermion', 'unconventional superconductivity'], 4: ['high pressure', 'cu dope', 'nickelate la ni', 'electronic structure'], 5: ['charge order', 'kagome metal', 'pair density wave', 'charge excitation'], 6: ['ph interaction', 'phason damp', 'fundamental constant', 'phonon transport'], 7: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 8: ['quantum criticality', 'repulsive interaction', 'mott insulator', 'pair mechanism'], 9: ['superconducting circuit', 'washboard potential', 'tight bind', 'quantum spin liquid']}",338.0,54.0,187.0,109.0,58.0,746.0
sentence-transformers/all-MiniLM-L6-v2,UMAP,15,8,False,Agglomerative,122.81587982177734,1.1157106865291744,0.44796404242515564,0.4206741617107701,-0.32042690344946934,"{0: ['time reversal symmetry', 'critical temperature', 'charge order', 'charge density wave'], 1: ['quantum spin liquid', 'triplet superconductivity', 'zeeman field', 'spin triplet'], 2: ['high pressure', 'charge order', 'high tc', 'room temperature'], 3: ['quantum simulator', 'quantum simulation', 'non hermitian', 'quantum computer'], 4: ['topological superconductivity', 'majorana zero mode', 'zero energy', 'majorana quasiparticle'], 5: ['band structure', '1t ta', 'quantum material', 'heavy fermion'], 6: ['repulsive interaction', 'mott insulator', 'pair mechanism', 'unconventional superconductivity'], 7: ['critical parameter', 'dark spin', 'nitrogen vacancy nv', 'nv center diamond']}",144.0,89.0,115.0,195.0,210.0,753.0
